datetime,Temperature - (Celsius),Rainfall - (MM), Country
2011-04-01,20.3411,98.7505, Rwanda
2011-05-01,20.6072,70.8424, Rwanda
2011-06-01,19.7645,73.0525, Rwanda
2011-07-01,19.8277,106.183, Rwanda
2011-08-01,20.1871,53.6346, Rwanda
2011-09-01,20.3466,507.0, Rwanda
2011-10-01,19.0548,147.105, Rwanda
2011-11-01,18.4367,192.067, Rwanda
2011-12-01,18.674,148.381, Rwanda
2012-01-01,18.8265,19.1904, Rwanda
2012-02-01,20.4252,38.8073, Rwanda
2012-03-01,19.9999,80.1225, Rwanda
2012-04-01,19.5645,174.773, Rwanda
2012-05-01,19.5012,61.4784, Rwanda
2012-06-01,19.4542,131.091, Rwanda
2012-07-01,19.5674,0.16025, Rwanda
2012-08-01,20.6191,24.0936, Rwanda
2012-09-01,21.0449,52.2161, Rwanda
2012-10-01,20.7576,113.69, Rwanda
2012-11-01,20.04,150.787, Rwanda
2012-12-01,19.0834,125.553, Rwanda
2013-01-01,19.8909,111.242, Rwanda
2013-02-01,20.2714,49.8943, Rwanda
2013-03-01,20.0426,236.022, Rwanda
2013-04-01,17.8508,94.6274, Rwanda
2013-05-01,19.9344,57.4334, Rwanda
2013-06-01,18.6818,0.1787, Rwanda
2013-07-01,20.385,0.15643, Rwanda
2013-08-01,20.2194,32.2412, Rwanda
2013-09-01,20.9406,258.036, Rwanda
2013-10-01,20.4475,63.8595, Rwanda
2013-11-01,20.3316,207.736, Rwanda
2013-12-01,19.4157,133.23, Rwanda
2014-01-01,19.8189,142.275, Rwanda
2014-02-01,19.9444,77.7289, Rwanda
2014-03-01,19.9661,97.7189, Rwanda
2014-04-01,19.0809,98.9195, Rwanda
2014-05-01,21.1201,113.768, Rwanda
2014-06-01,20.2354,19.504, Rwanda
2014-07-01,20.5225,15.9234, Rwanda
2014-08-01,19.192,65.4651, Rwanda
2014-09-01,20.8084,183.836, Rwanda
2014-10-01,19.1197,160.195, Rwanda
2014-11-01,20.0466,142.553, Rwanda
2014-12-01,19.1515,122.821, Rwanda
2015-01-01,19.631,68.772, Rwanda
2015-02-01,19.9983,46.8972, Rwanda
2015-03-01,19.8742,76.3196, Rwanda
2015-04-01,18.7396,120.78, Rwanda
2015-05-01,19.2666,113.9, Rwanda
2015-06-01,19.8417,108.714, Rwanda
2015-07-01,19.5394,3.79035, Rwanda
2015-08-01,20.4675,7.42573, Rwanda
2015-09-01,20.9601,134.881, Rwanda
2015-10-01,20.8459,255.362, Rwanda
2015-11-01,18.9768,281.443, Rwanda
2015-12-01,19.8824,184.013, Rwanda
2016-01-01,21.2427,209.561, Rwanda
2016-02-01,20.7551,87.8876, Rwanda
2016-03-01,20.7492,173.881, Rwanda
2016-04-01,20.0019,161.184, Rwanda
2016-05-01,19.9112,114.078, Rwanda
2016-06-01,20.0074,31.6513, Rwanda
2016-07-01,20.3386,97.4293, Rwanda
2016-08-01,20.1778,73.8406, Rwanda
2016-09-01,19.9339,91.8012, Rwanda
2016-10-01,20.3374,82.1482, Rwanda
2016-11-01,20.1616,142.523, Rwanda
2016-12-01,20.3985,124.474, Rwanda
1991-01-01,23.2964,189.55, Tanzania
1991-02-01,23.8869,112.109, Tanzania
1991-03-01,23.8262,197.159, Tanzania
1991-04-01,22.8863,151.026, Tanzania
1991-05-01,22.3924,82.8311, Tanzania
1991-06-01,21.0215,9.43056, Tanzania
1991-07-01,20.2659,9.55096, Tanzania
1991-08-01,20.975,8.17598, Tanzania
1991-09-01,22.5013,14.2885, Tanzania
1991-10-01,23.8302,43.9668, Tanzania
1991-11-01,23.5946,81.5788, Tanzania
1991-12-01,23.0522,167.593, Tanzania
1992-01-01,23.2125,90.1893, Tanzania
1992-02-01,23.7753,143.049, Tanzania
1992-03-01,23.973,128.725, Tanzania
1992-04-01,23.4027,182.558, Tanzania
1992-05-01,22.41,73.9676, Tanzania
1992-06-01,21.2521,15.1946, Tanzania
1992-07-01,20.1379,8.29667, Tanzania
1992-08-01,20.8108,4.18528, Tanzania
1992-09-01,22.5729,12.0556, Tanzania
1992-10-01,23.4173,30.2789, Tanzania
1992-11-01,23.7513,120.326, Tanzania
1992-12-01,23.3125,151.898, Tanzania
1993-01-01,22.7906,171.3, Tanzania
1993-02-01,23.1904,143.037, Tanzania
1993-03-01,23.0035,175.642, Tanzania
1993-04-01,23.2851,153.517, Tanzania
1993-05-01,22.5083,62.8034, Tanzania
1993-06-01,20.9756,12.8529, Tanzania
1993-07-01,20.0911,5.76061, Tanzania
1993-08-01,21.0564,8.95719, Tanzania
1993-09-01,22.2321,6.61319, Tanzania
1993-10-01,23.4707,16.9775, Tanzania
1993-11-01,23.9921,59.5686, Tanzania
1993-12-01,23.8377,51.6446, Tanzania
1994-01-01,23.2687,166.442, Tanzania
1994-02-01,23.6621,171.197, Tanzania
1994-03-01,23.3238,185.011, Tanzania
1994-04-01,22.8362,121.202, Tanzania
1994-05-01,22.1995,60.0556, Tanzania
1994-06-01,20.8268,7.11365, Tanzania
1994-07-01,20.1401,10.082, Tanzania
1994-08-01,21.5768,10.8051, Tanzania
1994-09-01,22.9136,8.65605, Tanzania
1994-10-01,23.6889,30.6484, Tanzania
1994-11-01,23.9437,90.0906, Tanzania
1994-12-01,23.5094,149.261, Tanzania
1995-01-01,23.4032,153.085, Tanzania
1995-02-01,23.4539,160.654, Tanzania
1995-03-01,23.6541,201.858, Tanzania
1995-04-01,23.166,130.175, Tanzania
1995-05-01,22.3057,79.8466, Tanzania
1995-06-01,21.0925,6.84641, Tanzania
1995-07-01,20.7479,3.3684, Tanzania
1995-08-01,21.9756,12.0057, Tanzania
1995-09-01,22.7936,17.171, Tanzania
1995-10-01,24.2242,38.7939, Tanzania
1995-11-01,24.4622,32.4053, Tanzania
1995-12-01,23.8183,113.471, Tanzania
1996-01-01,23.8167,137.776, Tanzania
1996-02-01,23.4225,223.183, Tanzania
1996-03-01,23.5117,191.186, Tanzania
1996-04-01,22.4305,132.75, Tanzania
1996-05-01,22.1134,72.9495, Tanzania
1996-06-01,20.9093,6.18287, Tanzania
1996-07-01,20.4713,7.6822, Tanzania
1996-08-01,21.2081,6.1952, Tanzania
1996-09-01,22.449,13.7074, Tanzania
1996-10-01,23.4095,22.3603, Tanzania
1996-11-01,24.4791,46.7393, Tanzania
1996-12-01,24.1819,92.8502, Tanzania
1997-01-01,24.107,111.655, Tanzania
1997-02-01,23.5433,105.651, Tanzania
1997-03-01,23.7155,161.855, Tanzania
1997-04-01,23.047,188.742, Tanzania
1997-05-01,22.1473,60.7435, Tanzania
1997-06-01,21.4885,28.6652, Tanzania
1997-07-01,20.7248,6.76379, Tanzania
1997-08-01,20.9977,4.08814, Tanzania
1997-09-01,23.3171,3.1552, Tanzania
1997-10-01,24.0648,61.6584, Tanzania
1997-11-01,24.2098,152.23, Tanzania
1997-12-01,23.351,267.428, Tanzania
1998-01-01,23.3318,258.534, Tanzania
1998-02-01,24.1918,184.91, Tanzania
1998-03-01,24.2946,153.761, Tanzania
1998-04-01,23.0458,195.798, Tanzania
1998-05-01,22.341,65.2294, Tanzania
1998-06-01,21.314,11.1376, Tanzania
1998-07-01,20.9583,3.74077, Tanzania
1998-08-01,21.7084,4.33337, Tanzania
1998-09-01,22.9832,14.9856, Tanzania
1998-10-01,24.0758,23.9682, Tanzania
1998-11-01,24.5195,44.6506, Tanzania
1998-12-01,23.6648,52.1769, Tanzania
1999-01-01,23.9696,158.396, Tanzania
1999-02-01,24.3845,78.6559, Tanzania
1999-03-01,23.5383,263.679, Tanzania
1999-04-01,22.7705,167.51, Tanzania
1999-05-01,22.2828,38.9683, Tanzania
1999-06-01,20.8605,21.9958, Tanzania
1999-07-01,20.339,10.1546, Tanzania
1999-08-01,21.4792,13.9779, Tanzania
1999-09-01,22.7581,13.8494, Tanzania
1999-10-01,23.3471,17.2308, Tanzania
1999-11-01,23.7117,102.748, Tanzania
1999-12-01,23.9747,99.742, Tanzania
2000-01-01,23.3864,87.5101, Tanzania
2000-02-01,23.6904,76.1479, Tanzania
2000-03-01,23.4749,183.653, Tanzania
2000-04-01,23.368,104.61, Tanzania
2000-05-01,22.9389,38.0731, Tanzania
2000-06-01,20.9288,18.1722, Tanzania
2000-07-01,20.6888,4.52536, Tanzania
2000-08-01,21.7604,12.235, Tanzania
2000-09-01,22.6886,8.34864, Tanzania
2000-10-01,23.7659,21.0767, Tanzania
2000-11-01,23.8316,142.386, Tanzania
2000-12-01,23.1036,198.603, Tanzania
2001-01-01,23.1727,226.168, Tanzania
2001-02-01,23.8908,116.949, Tanzania
2001-03-01,23.8885,158.833, Tanzania
2001-04-01,23.0127,130.489, Tanzania
2001-05-01,22.4405,40.3075, Tanzania
2001-06-01,20.6652,13.8067, Tanzania
2001-07-01,20.4921,7.32159, Tanzania
2001-08-01,21.7855,7.55591, Tanzania
2001-09-01,23.086,17.2088, Tanzania
2001-10-01,24.2399,30.5498, Tanzania
2001-11-01,24.3042,56.6257, Tanzania
2001-12-01,23.9748,134.795, Tanzania
2002-01-01,23.5558,212.903, Tanzania
2002-02-01,23.6148,127.0, Tanzania
2002-03-01,23.8027,237.909, Tanzania
2002-04-01,23.265,166.945, Tanzania
2002-05-01,22.5738,47.4094, Tanzania
2002-06-01,20.9064,8.62647, Tanzania
2002-07-01,21.4192,3.28928, Tanzania
2002-08-01,21.9737,12.9645, Tanzania
2002-09-01,23.0615,18.822, Tanzania
2002-10-01,24.4674,36.4127, Tanzania
2002-11-01,24.2129,95.9263, Tanzania
2002-12-01,23.9342,178.081, Tanzania
2003-01-01,24.0021,137.881, Tanzania
2003-02-01,24.1908,94.2762, Tanzania
2003-03-01,24.6746,125.169, Tanzania
2003-04-01,23.72,112.749, Tanzania
2003-05-01,22.8171,81.4682, Tanzania
2003-06-01,21.6211,10.6031, Tanzania
2003-07-01,20.4182,2.41171, Tanzania
2003-08-01,21.6895,5.14858, Tanzania
2003-09-01,23.1725,14.3118, Tanzania
2003-10-01,24.3448,31.1167, Tanzania
2003-11-01,24.9328,37.9661, Tanzania
2003-12-01,24.351,117.996, Tanzania
2004-01-01,24.4013,144.773, Tanzania
2004-02-01,24.2888,179.85, Tanzania
2004-03-01,24.0985,150.068, Tanzania
2004-04-01,22.9856,169.92, Tanzania
2004-05-01,22.2803,10.3264, Tanzania
2004-06-01,20.7443,10.0208, Tanzania
2004-07-01,20.7864,0.96025, Tanzania
2004-08-01,22.4771,3.14984, Tanzania
2004-09-01,22.8375,51.5303, Tanzania
2004-10-01,23.7663,39.4939, Tanzania
2004-11-01,24.2826,100.524, Tanzania
2004-12-01,23.1348,175.496, Tanzania
2005-01-01,23.4925,165.341, Tanzania
2005-02-01,25.2944,103.738, Tanzania
2005-03-01,24.6083,158.271, Tanzania
2005-04-01,23.571,102.109, Tanzania
2005-05-01,22.6084,69.9653, Tanzania
2005-06-01,21.9924,3.75021, Tanzania
2005-07-01,20.7672,2.01755, Tanzania
2005-08-01,21.8186,7.02827, Tanzania
2005-09-01,23.1577,11.8336, Tanzania
2005-10-01,24.0881,27.4307, Tanzania
2005-11-01,24.5305,35.3533, Tanzania
2005-12-01,25.0786,70.1465, Tanzania
2006-01-01,24.2426,91.5708, Tanzania
2006-02-01,24.1783,128.079, Tanzania
2006-03-01,24.1336,174.91, Tanzania
2006-04-01,22.4615,193.081, Tanzania
2006-05-01,22.3043,85.2088, Tanzania
2006-06-01,21.0464,15.4708, Tanzania
2006-07-01,20.6785,10.6532, Tanzania
2006-08-01,21.9098,9.64865, Tanzania
2006-09-01,22.5307,21.0038, Tanzania
2006-10-01,24.4783,34.4825, Tanzania
2006-11-01,23.5329,166.723, Tanzania
2006-12-01,22.7713,267.868, Tanzania
2007-01-01,23.2148,175.283, Tanzania
2007-02-01,23.2439,133.551, Tanzania
2007-03-01,23.3079,155.902, Tanzania
2007-04-01,22.8675,107.449, Tanzania
2007-05-01,22.4509,51.0482, Tanzania
2007-06-01,21.0342,10.1644, Tanzania
2007-07-01,20.1355,8.81773, Tanzania
2007-08-01,21.5293,14.2634, Tanzania
2007-09-01,23.6373,29.5605, Tanzania
2007-10-01,24.2981,28.7704, Tanzania
2007-11-01,24.0232,53.5827, Tanzania
2007-12-01,23.5991,155.915, Tanzania
2008-01-01,23.4361,138.212, Tanzania
2008-02-01,22.5983,175.797, Tanzania
2008-03-01,22.7225,202.854, Tanzania
2008-04-01,22.3311,114.797, Tanzania
2008-05-01,21.9202,32.4938, Tanzania
2008-06-01,20.1372,6.61048, Tanzania
2008-07-01,20.477,2.9346, Tanzania
2008-08-01,21.6788,2.46052, Tanzania
2008-09-01,23.503,19.7502, Tanzania
2008-10-01,24.09,50.5761, Tanzania
2008-11-01,24.0079,94.8757, Tanzania
2008-12-01,23.6105,101.559, Tanzania
2009-01-01,24.0206,133.061, Tanzania
2009-02-01,23.1646,164.79, Tanzania
2009-03-01,23.5705,186.286, Tanzania
2009-04-01,22.7992,102.721, Tanzania
2009-05-01,22.3534,37.1435, Tanzania
2009-06-01,21.6265,7.93347, Tanzania
2009-07-01,20.5867,1.95245, Tanzania
2009-08-01,21.9359,1.74205, Tanzania
2009-09-01,23.5021,13.8697, Tanzania
2009-10-01,24.4421,35.7358, Tanzania
2009-11-01,23.8286,116.667, Tanzania
2009-12-01,24.305,171.663, Tanzania
2010-01-01,24.0002,140.494, Tanzania
2010-02-01,23.8388,161.691, Tanzania
2010-03-01,23.8277,178.768, Tanzania
2010-04-01,23.5826,129.512, Tanzania
2010-05-01,22.7242,63.171, Tanzania
2010-06-01,21.276,22.2705, Tanzania
2010-07-01,20.7819,1.39221, Tanzania
2010-08-01,21.6022,2.94437, Tanzania
2010-09-01,23.0009,9.76374, Tanzania
2010-10-01,24.7369,16.5239, Tanzania
2010-11-01,24.3791,49.1624, Tanzania
2010-12-01,23.9614,116.087, Tanzania
2011-01-01,23.4426,101.776, Tanzania
2011-02-01,23.395,138.434, Tanzania
2011-03-01,23.2835,176.072, Tanzania
2011-04-01,23.1149,131.283, Tanzania
2011-05-01,22.7057,51.7223, Tanzania
2011-06-01,21.4746,21.9333, Tanzania
2011-07-01,20.7093,3.85908, Tanzania
2011-08-01,21.6237,7.1308, Tanzania
2011-09-01,22.9992,42.1947, Tanzania
2011-10-01,23.5043,41.077, Tanzania
2011-11-01,23.4204,120.808, Tanzania
2011-12-01,23.2982,207.473, Tanzania
2012-01-01,22.998,101.814, Tanzania
2012-02-01,23.6619,91.5278, Tanzania
2012-03-01,23.6267,104.581, Tanzania
2012-04-01,22.6967,141.309, Tanzania
2012-05-01,22.1184,42.0875, Tanzania
2012-06-01,20.9237,19.6995, Tanzania
2012-07-01,20.6298,2.34608, Tanzania
2012-08-01,21.9907,11.6461, Tanzania
2012-09-01,23.182,9.80791, Tanzania
2012-10-01,24.66,33.4241, Tanzania
2012-11-01,24.2678,80.8135, Tanzania
2012-12-01,23.7015,158.005, Tanzania
2013-01-01,23.7156,157.643, Tanzania
2013-02-01,23.95,75.0285, Tanzania
2013-03-01,23.573,222.333, Tanzania
2013-04-01,22.1629,168.927, Tanzania
2013-05-01,22.3001,36.5546, Tanzania
2013-06-01,20.6108,2.76643, Tanzania
2013-07-01,20.9818,2.39679, Tanzania
2013-08-01,21.6901,7.64686, Tanzania
2013-09-01,23.5657,33.4599, Tanzania
2013-10-01,24.1138,23.8706, Tanzania
2013-11-01,24.5623,91.767, Tanzania
2013-12-01,23.6622,168.722, Tanzania
2014-01-01,23.5772,150.547, Tanzania
2014-02-01,23.518,134.483, Tanzania
2014-03-01,23.3981,148.209, Tanzania
2014-04-01,22.4674,132.472, Tanzania
2014-05-01,23.1728,53.1271, Tanzania
2014-06-01,21.5055,7.91846, Tanzania
2014-07-01,21.4752,2.51411, Tanzania
2014-08-01,21.2949,8.64984, Tanzania
2014-09-01,23.1467,36.9189, Tanzania
2014-10-01,23.5525,55.4904, Tanzania
2014-11-01,24.3449,115.517, Tanzania
2014-12-01,24.4296,157.503, Tanzania
2015-01-01,23.556,148.346, Tanzania
2015-02-01,23.7412,69.1067, Tanzania
2015-03-01,23.5217,102.202, Tanzania
2015-04-01,22.6098,196.944, Tanzania
2015-05-01,22.0059,83.1896, Tanzania
2015-06-01,21.4699,18.0186, Tanzania
2015-07-01,21.2889,1.06265, Tanzania
2015-08-01,22.075,1.72711, Tanzania
2015-09-01,23.659,14.1884, Tanzania
2015-10-01,24.8323,43.3486, Tanzania
2015-11-01,23.8834,126.78, Tanzania
2015-12-01,24.3434,188.534, Tanzania
2016-01-01,24.369,247.081, Tanzania
2016-02-01,24.4467,162.16, Tanzania
2016-03-01,24.5842,159.638, Tanzania
2016-04-01,23.1199,236.497, Tanzania
2016-05-01,22.273,50.1026, Tanzania
2016-06-01,21.3685,13.2669, Tanzania
2016-07-01,21.2569,14.2868, Tanzania
2016-08-01,21.7738,7.18494, Tanzania
2016-09-01,22.7673,15.7348, Tanzania
2016-10-01,24.1798,19.0238, Tanzania
2016-11-01,24.2878,67.3688, Tanzania
2016-12-01,24.457,143.873, Tanzania
1991-01-01,25.1747,8.14374, Thailand
1991-02-01,25.7293,6.82322, Thailand
1991-03-01,28.9042,31.4434, Thailand
1991-04-01,29.7724,66.912, Thailand
1991-05-01,29.4609,174.797, Thailand
1991-06-01,28.0799,176.209, Thailand
1991-07-01,27.8605,177.473, Thailand
1991-08-01,27.0375,316.718, Thailand
1991-09-01,27.3956,229.578, Thailand
1991-10-01,26.3992,139.018, Thailand
1991-11-01,24.5631,34.2847, Thailand
1991-12-01,23.7109,33.6062, Thailand
1992-01-01,22.736,20.5627, Thailand
1992-02-01,25.1961,19.8668, Thailand
1992-03-01,28.1899,3.8896, Thailand
1992-04-01,30.4734,27.1538, Thailand
1992-05-01,30.0535,107.796, Thailand
1992-06-01,28.3384,184.815, Thailand
1992-07-01,27.4225,274.544, Thailand
1992-08-01,27.2566,258.857, Thailand
1992-09-01,27.2497,216.436, Thailand
1992-10-01,25.3915,167.912, Thailand
1992-11-01,23.6484,34.73, Thailand
1992-12-01,23.1284,30.5036, Thailand
1993-01-01,23.2675,15.5191, Thailand
1993-02-01,24.633,3.71684, Thailand
1993-03-01,27.6852,60.1457, Thailand
1993-04-01,29.0318,77.1177, Thailand
1993-05-01,29.0262,172.972, Thailand
1993-06-01,28.5697,138.449, Thailand
1993-07-01,28.1448,167.208, Thailand
1993-08-01,27.1863,217.427, Thailand
1993-09-01,27.1288,248.801, Thailand
1993-10-01,26.4483,114.121, Thailand
1993-11-01,25.1065,42.3128, Thailand
1993-12-01,22.9769,41.0696, Thailand
1994-01-01,24.3749,3.75103, Thailand
1994-02-01,26.9873,22.3376, Thailand
1994-03-01,26.9137,92.6479, Thailand
1994-04-01,29.5716,72.8312, Thailand
1994-05-01,28.562,246.218, Thailand
1994-06-01,27.4554,290.168, Thailand
1994-07-01,27.1238,196.314, Thailand
1994-08-01,26.935,306.527, Thailand
1994-09-01,27.1452,249.517, Thailand
1994-10-01,25.8149,97.8377, Thailand
1994-11-01,24.6491,42.8753, Thailand
1994-12-01,24.6091,18.7235, Thailand
1995-01-01,23.9439,10.0561, Thailand
1995-02-01,24.5876,8.14759, Thailand
1995-03-01,27.913,34.7092, Thailand
1995-04-01,29.7211,51.7345, Thailand
1995-05-01,28.8941,181.7, Thailand
1995-06-01,28.4527,194.791, Thailand
1995-07-01,27.3223,292.024, Thailand
1995-08-01,26.7406,356.82, Thailand
1995-09-01,27.1403,262.753, Thailand
1995-10-01,26.4038,136.427, Thailand
1995-11-01,24.934,80.6804, Thailand
1995-12-01,22.5988,18.0215, Thailand
1996-01-01,23.7171,9.20778, Thailand
1996-02-01,23.9261,29.9027, Thailand
1996-03-01,27.659,37.7718, Thailand
1996-04-01,28.2029,151.155, Thailand
1996-05-01,27.6836,163.351, Thailand
1996-06-01,27.4995,236.209, Thailand
1996-07-01,27.272,205.631, Thailand
1996-08-01,27.1091,249.968, Thailand
1996-09-01,26.6897,332.984, Thailand
1996-10-01,26.268,152.724, Thailand
1996-11-01,25.2752,126.081, Thailand
1996-12-01,22.6494,36.2253, Thailand
1997-01-01,22.9624,4.4287, Thailand
1997-02-01,25.0029,19.63, Thailand
1997-03-01,27.1814,49.6053, Thailand
1997-04-01,27.7923,86.3647, Thailand
1997-05-01,28.9158,119.521, Thailand
1997-06-01,28.6284,129.881, Thailand
1997-07-01,27.4747,230.369, Thailand
1997-08-01,27.3388,277.84, Thailand
1997-09-01,27.0135,221.909, Thailand
1997-10-01,26.978,146.785, Thailand
1997-11-01,25.7764,43.5754, Thailand
1997-12-01,25.2901,26.3457, Thailand
1998-01-01,25.246,9.29395, Thailand
1998-02-01,26.8334,21.5984, Thailand
1998-03-01,29.0026,18.3863, Thailand
1998-04-01,29.9398,61.6109, Thailand
1998-05-01,29.7551,173.389, Thailand
1998-06-01,28.7319,204.117, Thailand
1998-07-01,27.9898,212.086, Thailand
1998-08-01,27.6402,269.977, Thailand
1998-09-01,27.0807,228.123, Thailand
1998-10-01,26.9913,129.244, Thailand
1998-11-01,25.2464,90.8638, Thailand
1998-12-01,24.0796,33.6859, Thailand
1999-01-01,24.111,28.7568, Thailand
1999-02-01,25.6449,23.5607, Thailand
1999-03-01,28.0532,49.9032, Thailand
1999-04-01,27.9212,168.182, Thailand
1999-05-01,27.1606,275.041, Thailand
1999-06-01,27.259,183.13, Thailand
1999-07-01,27.3019,201.736, Thailand
1999-08-01,27.0896,230.444, Thailand
1999-09-01,26.794,240.589, Thailand
1999-10-01,26.3308,202.988, Thailand
1999-11-01,24.9755,105.123, Thailand
1999-12-01,21.235,29.2707, Thailand
2000-01-01,24.3964,16.7466, Thailand
2000-02-01,24.6675,32.1918, Thailand
2000-03-01,27.2698,37.2956, Thailand
2000-04-01,28.1972,182.875, Thailand
2000-05-01,27.6924,241.8, Thailand
2000-06-01,27.2031,266.666, Thailand
2000-07-01,27.103,203.698, Thailand
2000-08-01,27.3762,275.557, Thailand
2000-09-01,26.7245,233.818, Thailand
2000-10-01,26.7055,173.374, Thailand
2000-11-01,24.5748,38.7208, Thailand
2000-12-01,24.5419,29.5196, Thailand
2001-01-01,24.8699,25.7952, Thailand
2001-02-01,26.1216,7.60711, Thailand
2001-03-01,27.1768,102.866, Thailand
2001-04-01,30.4897,43.6106, Thailand
2001-05-01,28.1691,228.831, Thailand
2001-06-01,27.7826,208.701, Thailand
2001-07-01,27.7581,184.408, Thailand
2001-08-01,27.5192,271.113, Thailand
2001-09-01,27.5194,224.106, Thailand
2001-10-01,27.0235,185.27, Thailand
2001-11-01,23.8987,48.8777, Thailand
2001-12-01,24.1716,28.7286, Thailand
2002-01-01,23.7405,6.71981, Thailand
2002-02-01,26.1906,5.61561, Thailand
2002-03-01,27.9365,47.8851, Thailand
2002-04-01,29.6418,68.9622, Thailand
2002-05-01,28.4914,225.844, Thailand
2002-06-01,28.2206,187.452, Thailand
2002-07-01,27.8932,177.193, Thailand
2002-08-01,27.1822,306.178, Thailand
2002-09-01,26.9082,304.62, Thailand
2002-10-01,26.8036,122.254, Thailand
2002-11-01,25.7114,101.847, Thailand
2002-12-01,25.3955,60.1573, Thailand
2003-01-01,23.5102,9.88147, Thailand
2003-02-01,26.0168,22.4675, Thailand
2003-03-01,27.2788,85.8271, Thailand
2003-04-01,29.7573,60.1355, Thailand
2003-05-01,29.267,152.591, Thailand
2003-06-01,27.9881,237.008, Thailand
2003-07-01,27.7262,225.411, Thailand
2003-08-01,27.7867,236.216, Thailand
2003-09-01,27.2493,297.102, Thailand
2003-10-01,27.1064,113.316, Thailand
2003-11-01,26.2243,32.449, Thailand
2003-12-01,23.3926,24.9914, Thailand
2004-01-01,24.2563,16.546, Thailand
2004-02-01,24.8563,36.913, Thailand
2004-03-01,28.4558,16.3504, Thailand
2004-04-01,29.9582,67.901, Thailand
2004-05-01,28.7199,200.556, Thailand
2004-06-01,27.741,258.027, Thailand
2004-07-01,27.4871,260.187, Thailand
2004-08-01,27.6332,207.031, Thailand
2004-09-01,27.2745,245.957, Thailand
2004-10-01,26.5418,54.8636, Thailand
2004-11-01,25.9558,33.9866, Thailand
2004-12-01,23.2305,12.7185, Thailand
2005-01-01,24.0676,8.80001, Thailand
2005-02-01,27.3058,3.88862, Thailand
2005-03-01,27.6527,35.0818, Thailand
2005-04-01,29.6072,79.1809, Thailand
2005-05-01,29.5042,153.183, Thailand
2005-06-01,28.4092,213.76, Thailand
2005-07-01,27.8882,233.231, Thailand
2005-08-01,27.61,224.519, Thailand
2005-09-01,27.3529,324.984, Thailand
2005-10-01,26.8715,113.356, Thailand
2005-11-01,25.8179,99.0718, Thailand
2005-12-01,23.3815,45.3601, Thailand
2006-01-01,23.7099,10.3906, Thailand
2006-02-01,25.9709,24.4034, Thailand
2006-03-01,27.8681,60.1999, Thailand
2006-04-01,28.5172,126.371, Thailand
2006-05-01,27.4673,222.217, Thailand
2006-06-01,27.5106,206.15, Thailand
2006-07-01,27.1561,248.963, Thailand
2006-08-01,26.7968,257.205, Thailand
2006-09-01,26.7338,254.808, Thailand
2006-10-01,26.611,198.065, Thailand
2006-11-01,26.0373,33.9337, Thailand
2006-12-01,23.5583,18.9152, Thailand
2007-01-01,23.4748,16.3288, Thailand
2007-02-01,25.3167,10.3168, Thailand
2007-03-01,28.0752,35.9884, Thailand
2007-04-01,28.8373,108.99, Thailand
2007-05-01,27.338,296.169, Thailand
2007-06-01,27.9887,220.265, Thailand
2007-07-01,27.2117,203.095, Thailand
2007-08-01,26.9849,229.719, Thailand
2007-09-01,26.8846,242.633, Thailand
2007-10-01,26.0451,213.228, Thailand
2007-11-01,23.8774,42.4893, Thailand
2007-12-01,24.4218,15.705, Thailand
2008-01-01,23.6807,24.4486, Thailand
2008-02-01,24.2101,30.3624, Thailand
2008-03-01,27.1091,41.8863, Thailand
2008-04-01,28.5545,128.356, Thailand
2008-05-01,27.2468,211.231, Thailand
2008-06-01,27.1972,224.684, Thailand
2008-07-01,27.0077,214.412, Thailand
2008-08-01,26.9254,216.514, Thailand
2008-09-01,26.6672,292.284, Thailand
2008-10-01,26.7647,194.439, Thailand
2008-11-01,24.4214,79.3609, Thailand
2008-12-01,22.578,19.9646, Thailand
2009-01-01,21.9923,15.7452, Thailand
2009-02-01,26.2572,5.48747, Thailand
2009-03-01,27.2515,74.2058, Thailand
2009-04-01,28.5981,128.261, Thailand
2009-05-01,27.7441,238.845, Thailand
2009-06-01,27.4635,202.199, Thailand
2009-07-01,27.1211,232.113, Thailand
2009-08-01,27.5599,254.951, Thailand
2009-09-01,27.1337,252.746, Thailand
2009-10-01,26.871,139.468, Thailand
2009-11-01,25.049,46.831, Thailand
2009-12-01,24.1858,17.7076, Thailand
2010-01-01,24.6893,29.2311, Thailand
2010-02-01,26.7455,10.9653, Thailand
2010-03-01,28.0785,20.4095, Thailand
2010-04-01,30.2153,52.5369, Thailand
2010-05-01,29.9913,119.0, Thailand
2010-06-01,28.6922,219.842, Thailand
2010-07-01,27.6417,239.96, Thailand
2010-08-01,26.7815,361.291, Thailand
2010-09-01,27.042,244.226, Thailand
2010-10-01,26.099,208.707, Thailand
2010-11-01,25.0893,52.2609, Thailand
2010-12-01,24.1693,45.9616, Thailand
2011-01-01,23.0101,25.5171, Thailand
2011-02-01,25.4982,15.3933, Thailand
2011-03-01,25.6056,83.6681, Thailand
2011-04-01,27.802,131.079, Thailand
2011-05-01,27.8448,230.68, Thailand
2011-06-01,27.5086,246.657, Thailand
2011-07-01,27.1143,321.761, Thailand
2011-08-01,26.8367,338.233, Thailand
2011-09-01,26.6701,293.902, Thailand
2011-10-01,26.3188,198.372, Thailand
2011-11-01,25.6844,55.2065, Thailand
2011-12-01,23.1959,33.4942, Thailand
2012-01-01,24.5442,42.7863, Thailand
2012-02-01,26.2477,17.1823, Thailand
